url,price,city,neighbourhood,bedrooms,bathrooms,surface_area,property_type,latitude,longitude,description,furnished,property_mortgaged,lister_type,facade,building_age
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-and-a-pool-tripoli-al-sarraj-041efc11,"3,000,000 LYD",Tripoli,Al Serraj,6,5,800 sqm,Villa,28.625485,79.821091,"Libya Real Estate presents a special offer for a luxurious two-story residential villa with a modern design and excellent finishing.
Location: Al-Sarraj, Al-Mashtal Road, near Abu Huraira Mosque, Qarqour
Land area: 800 square meters
Total covered area: 680 square meters
The villa consists of:
Ground floor:
Men's reception room separated by a bathroom and an external entrance
Women's reception room
Two bedrooms
Bathroom
Living room open to the kitchen
Additional indoor kitchen
Storage room
Additional bathroom
Outdoor swimming pool
Green area
Front and rear gardens
Garage for four cars
First floor:
Master bedroom suite
3 bedrooms
Bathroom
Kitchen
Open lounge between the three bedrooms and the master bedroom suite
Additional features:
Original title deed within the Al-Buzaidi subdivision
Official real estate certificate
100% valid documents
Private water well
Swimming pool with filtration system
Twelve-meter-wide paved street
Close to all services
Offer directly from the owner
Price Previous: 3,500,000 Libyan dinars
Current price: 3,000,000 Libyan dinars
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-and-annex-tripoli-al-sarraj-a31215a6,,Tripoli,Al Serraj,4,5,200 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents to you a distinctive two-story villa with an annex, modernly finished for 2025.
Location: Al-Sarraj, Al-Thalajat Bridge Road
Land area: 200 square meters
Total covered area: 410 square meters
The villa consists of:
First floor:
Men's reception hall with bathroom
Master bathroom
Living room
Kitchen
Swimming pool
Second floor:
Master bedroom with bathroom
2 bedrooms
Master bathroom
Kitchen
Hall
Balcony
Annex:
Bedroom
Hall
Bathroom
Service kitchen
Large balcony
Additional information:
Closed and quiet partition
12-meter wide street paved with asphalt
Water well
Close to all services
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-east-facade-tripoli-al-sarraj-983061fd,,Tripoli,Al Serraj,6,5,285 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents to you a two-story villa and annex for sale in a prime location with an east-facing view.
Location: Al-Sarraj, Livestock Road, near Royal Hall
Land area: 285 square meters
Roofed area: 510 square meters
The villa consists of:
First floor:
Reception hall with bathroom
Women's reception hall
Master bathroom
Kitchen
Living room
Room
Swimming pool
Private side entrance
Second floor:
Master bedroom with bathroom and dressing room
3 bedrooms
2 bathrooms
Living room
Balcony
Annex:
2 bedrooms
Bathroom
Kitchen
Front and rear terrace
Additional information:
Sunny east facade
Excellent location near shops and mosque
Security camera system
Internet service
Water well
Wide asphalt-paved street
Modern finishing
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-inside-the-plan-tripoli-al-sarraj-623a5491,,Tripoli,Al Serraj,4,5,205 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents to you a special offer for a two-story villa and an annex inside the plan for sale.
Location: Al-Sarraj / Thalajat Bridge Road - after Concord Hall
Modern finishing 2025
Land area: 205 square meters
Total covered area: 410 square meters
The villa consists of:
First floor:
Men's reception with bathroom
Women's reception
Master bathroom
Living room
Kitchen
Swimming pool
Second floor:
Master bedroom with bathroom
2 bedrooms
Master bathroom
Kitchen
Hall
Balcony
Annex:
Bedroom
Hall
Bathroom
Service kitchen
Large balcony
Amenities:
Closed and quiet partition
12-meter-wide asphalt street
Water well
Inside the plan
Close to all services
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-quiet-compound-tripoli-al-sarraj-ed81e2cb,,Tripoli,Al Serraj,6,5,260 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents to you a special offer for a two-story villa and annex for sale.
Location: Al-Sarraj / Branching off from Al-Baghdadi Street
The villa features an eastern facade and natural lighting
Land area: 260 square meters
Roof area: 530 square meters
The villa consists of:
First floor:
Men's reception with bathroom
Women's reception
Master bathroom
Kitchen
Living room
Shower room
Second floor:
Master bedroom with bathroom and dressing room
3 bedrooms
Master bathroom
Service kitchen
Hall
2 balconies
Annex:
2 bedrooms
Bathroom
Hall
Kitchen
Amenities:
Excellent location close to all services
Quiet compound
Security camera system
11-meter-wide asphalt street
Water well
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-tripoli-al-sarraj-0cf3ae16,,Tripoli,Al Serraj,3,4,182 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents a special offer for a two-story villa for sale.
Location: Al-Sarraj / Thalajat Bridge Road - near Al-Sharara Gas Station
Land area: 180 square meters
Roof area: 320 square meters
Modern finishing 2025
The villa consists of:
First floor:
Men's reception hall with bathroom
Women's reception hall
Living room
Main kitchen + service kitchen
Master bathroom
Swimming pool
Second floor:
Master bedroom with bathroom
2 bedrooms
Master bathroom
Sunlight
Balcony
Amenities:
Water well
11-meter-wide asphalt street
Close to all services
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-and-annex-tripoli-al-sarraj-ad9ae7bf,,Tripoli,Al Serraj,4,5,210 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents to you a special offer for a two-story villa and an annex for sale.
Location: Al-Sarraj / Thalajat Bridge Road
Land area: 210 square meters
Total covered area: 410 square meters
Modern finishing 2025
The villa consists of:
First floor:
Men's reception with bathroom
Women's reception
Master bathroom
Living room
Kitchen
Swimming pool
Second floor:
Master bedroom with bathroom
2 bedrooms
Master bathroom
Kitchen
Hall
Balcony
Annex:
Bedroom
Hall
Bathroom
Service kitchen
Large balcony
Amenities:
Closed and quiet partition
12-meter wide asphalt street
Water well
Close to all services
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-east-facade-tripoli-al-sarraj-29c2b782,,Tripoli,Al Serraj,4,5,220 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents to you a special offer for sale: a two-story villa and an annex within the plot.
Location: Al-Sarraj / Livestock and Meat Road
Modern construction and finishing 2025
Land area: 220 square meters
Roof area: 540 square meters
The villa consists of:
First floor:
Men's reception with bathroom
Women's reception
Master bathroom
Living room
Kitchen
Indoor skylight
Swimming pool
Second floor:
Master bedroom with bathroom and balcony
2 bedrooms
Master bathroom
Living room
Skylight
Annex:
Bedroom
Kitchen
Bathroom
Living room
Amenities:
Eastern facade
12-meter-wide asphalt street
Close to all services
Real estate certificate
Water well
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-and-annex-tripoli-al-sarraj-768d0231,,Tripoli,Al Serraj,4,5,200 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company presents to you a special offer for a two-story villa and an annex for sale.
Location: Al-Sarraj / Thalajat Bridge Road
Modern finishing 2025
Land area: 200 square meters
Total covered area: 400 square meters
The villa consists of:
First floor:
Men's reception with bathroom
Women's reception
Bathroom
Living room
Kitchen
Swimming pool
Second floor:
Master bedroom with bathroom
2 bedrooms
Master bathroom
Kitchen
Living room
Balcony
Annex:
Bedroom
Living room
Bathroom
Service kitchen
Large balcony
Amenities:
Closed and quiet partition
12-meter wide asphalt street
Water well
Close to all services
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-benghazi-al-hawari-2827272e,"1,250,000 LYD",Benghazi,Hawary,7 +,5,500 sqm,Villa,28.625485,79.821091,"Mohamed Najm Real Estate Marketing Group presents a special offer.
Offer No. 1351
Location: Benghazi - Al-Hawari / Opposite Sindbad Palace
Land Area: 500 square meters
Roof Area: 276 square meters
Villa Details:
Consists of two floors, with two apartments on the second floor.
Ground Floor (Fully Finished):
3 bedrooms (including a master bedroom)
Men's Living Room
Ladies' Living Room
Hall
2 Kitchens
3 Bathrooms
Second Floor (Skeleton):
Consists of two apartments, each containing:
2 bedrooms
Hall
Bathroom
Kitchen
Additional Information:
Possibility of investing the second floor as separate apartments.
A vital and distinguished location opposite Sindbad Palace.
Finished on the ground floor.
Price: 1,250,000 Libyan Dinars - Negotiable.
For inquiries or more information, please contact Mohamed Najm Real Estate Marketing Group.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-benghazi-dubai-street-a3abfc16,"6,000,000 LYD",Benghazi,Dubai Street,5,7,540 sqm,Villa,28.625485,79.821091,"Al Raed Real Estate Services presents a special offer: Villa for sale
Location: Dubai Street - behind Al Muntazah Pharmacy
Land area: 540 square meters
Roof area: 300 square meters
Design: Two floors, each floor a separate apartment
Apartment layout:
Bedrooms
Bathroom
Living room
Reception hall
Kitchen
Additional information:
Practical and intelligently divided design
Suitable for family living or investment
Located in a quiet area close to all services
Each apartment can be used as a separate unit or combined into one unit
Price: 6 million dinars
For inquiries and more details, please contact us or send us a message via WhatsApp",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-modern-finishing-two-facades-tripoli-al-sarraj-b4095584,"7,500,000 LYD",Tripoli,Al Serraj,6,4,3276 sqm,Villa,28.625485,79.821091,"Property Specifications:
Land Area: A generous 3,276 square meters, providing ample space for various uses.
Frontage: The villa boasts two facades, with a 26-meter front facade and a 51-meter northern facade, ensuring excellent visibility and access.
Built-up Area: A substantial 400 square meters of living space.
Basement Area: An equally spacious 400 square meter basement, offering vast potential for customization (e.g., entertainment, storage, or additional living areas).
Interior Features:
Inside, you'll find a thoughtfully designed layout perfect for comfortable living and entertaining:
6 expansive rooms, providing ample personal space for family members or guests.
4 modern bathrooms, designed with contemporary fixtures.
2 elegant reception halls, ideal for welcoming guests and social gatherings.
2 large, fully equipped kitchens, ready for culinary adventures.
An external studio, offering a versatile space for hobbies, a home office, or guest accommodation.
Flexible Options:
The villa is available with or without furniture, allowing you to tailor the property to your specific",0,0,Agent,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-al-saraj-4bf941cf,"1,100,000 LYD",Tripoli,Al Serraj,3,4,264 sqm,Villa,28.625485,79.821091,"Ammar Al-Tayef Real Estate Marketing presents a special offer for a two-story villa for sale.
Code No.: 128
Location: Al-Saraj, near the Shell for the Disabled
Land Area: 264 square meters
Roof Area: Approximately 400 square meters
Villa Components:
3 bedrooms
4 bathrooms
Men's and women's reception areas
Kitchen and living room
Large sitting room
Large skylight
Additional Information:
Garage for two cars
Documents: Valid and legal
Price: 1,100,000 Libyan dinars
For inquiries or more details, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-semi-finished-facade-al-khalatat-street-82cb4956,"95,000 LYD",Tripoli,Alhadba St,2,1,N/A,Apartment,28.625485,79.821091,"Umm Sand offers you a semi-finished apartment for sale.
Location: Tripoli, Al-Khalatat Street
Floor: Fourth (Facade)
Consists of:
Two bedrooms
Bathroom
Kitchen
Living room
Square room with bathroom
Price:
 95,000 Libyan dinars
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-spacious-al-majouri-bd016052,"530,000 LYD",Benghazi,Al-Majoure,3,2,N/A,Apartment,28.625485,79.821091,"Mohamed Najm Real Estate Marketing Group (Offer No.: 1378) presents a unique opportunity to own a spacious apartment in a prime location.
Details:
Location: Al-Majouri – 7000 Street (formerly Al-Fateh)
Floor: Second floor (ground floor: shops)
Apartment components:
3 bedrooms
2 living rooms
Hall
Kitchen
2 bathrooms
3 balconies
Specifications:
Building: 5 floors – 4 apartments on each floor
Elevator available
One of the largest apartments on 7000 Street in terms of area
 case of sale:
Price: 530,000 Libyan dinars
For inquiries or more information, please contact Mohamed Najm Real Estate Marketing Group via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-large-annex-enclosed-swimming-pool-benghazi---al-hawari-71ba02f2,,Benghazi,Hawary,3,2,750 sqm,Villa,28.625485,79.821091,"Al-Diwan Office presents to you a VIP-finished villa in 2025. This new villa, never inhabited, combines luxury and practicality with a separate enclosed swimming pool.
 Location: Benghazi - Al-Hawari, next to Al-Rawda Mosque, within an upscale residential neighborhood.
Asphalt road to the villa door / River line.
Area:
Total area: 750 square meters
Covered area: 365 square meters
The villa consists of:
A square living room with a private bathroom
A ladies' room with a private bathroom
2 large living rooms
2 kitchens (cold and hot)
3 bedrooms (one of the rooms has a dressing room)
2 additional bathrooms
A full-sized reclining room
Garage for 6 cars
First floor (annex):
A large room
A bathroom
A private kitchen
Swimming pool:
Enclosed and independent
Pool depth: 2.5 meters
Pool area: 3.5 meters
Equipped with a waterfall and a complete system
Additional features:
Separate staircase to the second floor
Documents: Villa with green title deed
For price inquiries or more information, please contact us via phone or WhatsApp",0,0,Agent,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-modern-finishing-al-sarraj-f7fd3d75,"950,000 LYD",Tripoli,Al Serraj,3,4,170 sqm,Villa,28.625485,79.821091,"Salam Al-Mostaqbal Company presents a special offer for a villa with a sophisticated Gulf design for sale. It consists of two floors and an annex, with modern, contemporary finishing.
Advertisement Number: A120
Location: Al-Sarraj - near Istanbul Street
Land Area: 170 square meters
Total Roof Area: 320 square meters
Modern Finishing: 2025
Villa Details:
First Floor:
Men's Reception Hall with Bathroom and Private Entrance
Women's Reception Hall with Bathroom
Living Room
Fully Equipped Kitchen
Second Floor:
Master Bedroom with Private Bathroom and Balcony
2 Bedrooms
Bathroom
Service Kitchen
Living Room
Annex:
Bedroom with Bathroom
Service Kitchen
Large Terrace
Villa Benefits:
First-class porcelain flooring inside and out
First-class Turkish doors
Italian-quality electrical wiring
Security camera system
Car park (garage) with sliding door motor
Nighttime outdoor lighting system
Villa door tar
Modern design and luxurious bathroom finishing
Rules and map Construction
Water well + fountain
Located within a high-end subdivision
Quiet and excellent location
Close to shops, schools, and mosques
Legal documents: Valid title deed with all necessary paperwork completed
Price: 950,000 Libyan dinars
For inquiries or more details, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-luxury-al-siraj-af245905,,Tripoli,Al Serraj,4,5,690 sqm,Villa,28.625485,79.821091,"Manazel Luxury Real Estate Company presents a special offer for a super-luxury villa with a spacious area and a luxurious, modern design. Equipped with all modern amenities for an exceptional residential experience, it's ready to move in from day one. Property Number: 3041
Location: Al-Saraj - within the master plan, near the refrigerators bridge
Land Area: 690 m
Covered Area: 1000 m
Villa Details:
Ground Floor:
Men's Reception Hall with Bathroom
Women's Hall
Living Room
Closed Kitchen Open to the Swimming Pool
Second Floor:
4 Bedroom Suites with Dressing Room
Living Room
Kitchen Hall, Laundry Room
Service Kitchen
Third Floor:
100 m Roofed Hall
Fully Equipped Gym
Living Room
Additional Features:
The villa comes with luxurious furniture from Dubai
45 KVA Generator
Full CCTV System
Smart Home System for Remote Control of Lighting and Air Conditioning
Garage for More Than 6 Cars
State Sewerage
Barbecue Area
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/--76556591,"3,500,000 LYD",Benghazi,Hawary,5,5,N/A,Villa,28.625485,79.821091,"فيلا دوبلكس تشطيب سوبر لوكس تجمع بين الفخامة والراحة 💎

🔹 المواصفات:
• طابقان + ملحق جاهز للتشطيب
• الطابق الأرضي:
صالة ضيوف رجالي بالحَمّام – استقبال سيدات – صالتان للمعيشة، إحداهما مطلة على الحديقة الخلفية وعلى حوض السباحة 💦
مطبخ بارد ومطبخ ساخن + حمامين
وجلسة خارجية أنيقة ومريحة للاستجمام والاستقبال 🌴☕
• الطابق الثاني:
5 غرف نوم + حمام عام
منها غرفتان ماستر بحمام خاص وغرفة ملابس فخمة 👗
• الطابق الثالث:
ملحق جاهز للتشطيب حسب ذوقك 🛠️

✨ تصميم عصري – تشطيب فاخر – موقع مميّز قريب من الخدمات ✨

+ 1 % عمولة الشركة من الشاري",0,0,Agent,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-ground-floor-al-saraj-b64147c4,"490,000 LYD",Tripoli,Al Serraj,3,3,180 sqm,Apartment,28.625485,79.821091,"Al-Safwa Real Estate Company, Al-Saraj, offers a special offer: Ground floor apartment for sale.
Location: Al-Saraj - off Al-Baghdadi Street
Apartment area: 180 square meters
Finishing: Modern and ready for occupancy
The apartment consists of:
Men's reception hall with bathroom
Living room
Fully equipped kitchen
Master bedroom with private bathroom
2 additional bedrooms
Master bathroom
2 skylights
Features:
A building consisting of only 3 floors
Parking in front of the building
Location close to the main road and services
Price:
490,000 Libyan dinars
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-inside-the-plan-al-saraj-2108ad6d,"525,000 LYD",Tripoli,Al Serraj,3,3,180 sqm,Apartment,28.625485,79.821091,"Al-Safwa Real Estate Company, Al-Saraj, is offering a special offer: Apartment for sale inside the plan.
Location: Al-Saraj - near the refrigerators bridge.
Floor: Fourth.
Apartment area: 180 square meters.
The apartment consists of:
Men's reception hall with bathroom.
Living room.
Fully equipped kitchen.
Master bedroom with private bathroom.
2 additional bedrooms.
Master bathroom.
2 skylights.
2 balconies.
Features:
Elevator.
Underground parking.
Location close to the main road and services.
12-meter-wide street.
Price:
525,000 Libyan dinars.
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-finishing-al-saraj-1699acce,"420,000 LYD",Tripoli,Al Serraj,2,3,150 sqm,Apartment,28.625485,79.821091,"Al-Safwa Real Estate Company, Al-Saraj, offers a special offer: Modern finished apartment for sale.
Location: Al-Saraj – Al-Thalajat Bridge Road, near Al-Manhal School.
Floor: Third.
Apartment area: 150 square meters.
The apartment consists of:
Men's reception hall with bathroom.
2 bedrooms with bathrooms.
Fully equipped kitchen.
Living room.
Master bathroom.
Balcony.
Skylight.
Features:
4-story building, two apartments on each floor.
12-meter-wide asphalt street.
Gated residential complex.
Valid property certificate.
Private water well.
Electricity.
Price:
420,000 Libyan dinars.
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-finishing-al-saraj-1bf1e056,"420,000 LYD",Tripoli,Al Serraj,3,3,165 sqm,Apartment,28.625485,79.821091,"Al-Saraj Real Estate Company offers a special offer: Modern finished apartments for sale.
Location: Al-Saraj - Al-Mawashi Road, near Royal Hall
Apartment area: 165 square meters
Status: Newly built and finished 2025
Each apartment consists of:
Men's reception hall with bathroom
Living room
Fully equipped kitchen
Master bedroom with private bathroom
2 additional bedrooms
Master bathroom
Balcony
Skylights
Features:
3-story building, one apartment on each floor
Private water well for the building
Real estate certificate for the land
12-meter-wide asphalt street
Prime location near all services and shops
Price:
420,000 Libyan dinars
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-new-2025-al-sarraj-30c54862,"2,300,000 LYD",Tripoli,Al Serraj,4,5,254 sqm,Villa,28.625485,79.821091,"Al-Safwa Real Estate Company offers a luxurious offer: Two-story villa and annex within the master plan for sale – modern finishing
Location: Al-Sarraj – near Balqis Bath
Land area: 254 square meters
Total covered area: 530 square meters
Type: Two-story villa + annex
Finishing: Modern – 2025
Villa details:
First floor:
Men's reception with bathroom
Women's reception
Master bathroom
Large hall
Kitchen
Living room
Swimming pool
Second floor:
Master bedroom + bathroom + dressing room
Hall
Service kitchen
2 additional bedrooms
Bathroom
2 balconies
Annex:
Bedroom
Hall
Bathroom
Service kitchen
Large balcony
Features:
Gated partition
12-meter-wide asphalt street
State sewerage
Water well
Excellent location
Close to all services
Legal documents: Real estate certificate
Price:
2,300,000 dinars Libyan
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/-villa-two-floors-benghazi-alqaworsha-796afafa,,Benghazi,Qawarsheh,5,4,500 sqm,Villa,28.625485,79.821091,"Al-Afri Real Estate Office offers you a unique opportunity to own a residential villa located on two streets with excellent specifications, suitable for living or investment.
Description: Two-story villa
Location: Benghazi Alqaworsha - on two streets (10-meter street + 15-meter street)
Property Details:
Land Area: 500 square meters
Roof area per floor: 300 square meters
Total roof area: 600 square meters
Private and ideally located.
Villa Details:
Ground Floor:
Fully finished
Upper Floor:
Semi-finished
For inquiries and pricing, please call or contact us via WhatsApp.",0,0,Agent,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-residential-compound-benghazi-sayyida-aisha-cd88ac88,,Benghazi,saida aisha,7,5,600 sqm,Villa,28.625485,79.821091,"Mohamed Najm Real Estate Marketing Group presents a special real estate offer within a residential compound.
Offer No. 1352
Location: Benghazi City - Sayyida Aisha District - Beginning of Al-Sharikat Street
Area:
Land Area: 600 square meters
Total Covered Area: 670 square meters
First Floor: 300 square meters
Second Floor: 370 square meters (Two apartments, approximately 160 square meters each)
The villa consists of:
First Floor:
2 bedrooms
Master Bedroom
3 bathrooms
Living Room
Men's Salon
Ladies' Salon
Kitchen
Second Floor:
Two independent apartments
Each apartment has an area of 160 square meters
Exterior finishing only with external doors
Specifications:
Exterior finishing only
Full tiled flooring
The villa is located within a residential compound
Procedures: Final property certificate
For inquiries or more information, please contact Mohammed Najm Real Estate Marketing Group via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-and-annex-tripoli-al-sarraj-57be04e8,,Tripoli,Al Serraj,4,5,285 sqm,Villa,28.625485,79.821091,"Salam Al-Mostaqbal Real Estate Marketing Company presents a special offer for a two-story Gulf-style villa with an annex for sale.
Advertisement No. A109
Location: Al-Sarraj, near Al-Zad Al-Nafi' within the master plan.
Land area: 285 square meters.
Villa roof area: 490 square meters.
The villa consists of:
First floor:
Men's reception hall with bathroom and private entrance.
Women's reception hall with bathroom.
Kitchen.
Living room.
Second floor:
Master bedroom with private bathroom and balcony (Suite 1).
Two bedrooms with bathrooms.
Service kitchen with living room.
Annex:
Room with bathroom.
Service kitchen.
Large terrace.
Additional information:
First-class marble floors inside and out.
High-quality Italian electrical wiring.
First-class mahogany doors.
The villa is built according to approved structural foundations and a modern construction plan.
Modern bathroom finishes.
In addition:
One car garage with a sliding door motor.
Quiet and convenient location. For Residential Use
Surveillance Camera System
Villa Door Tar with Night Lighting
Close to Services Within the Master Plan
Very Upscale Subdivision
Contains a Well and a Water Fountain
Legal Documents Complete
100% Excellent Area
Not Far from the Main Street, Shops, Mosques, and Schools
For inquiries or more information, please contact Salam Al Mostaqbal Real Estate Marketing Company via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-with-annex-tripoli-al-sarraj-fcc333b7,,Tripoli,Al Serraj,3,5,195 sqm,Villa,28.625485,79.821091,"Al-Manazel Luxury Real Estate Company presents a special offer to own two villas with elegant design and luxurious finishes in a strategic location.
Property No.: 3042
Location: Tripoli - Al-Sarraj, behind Al-Manazel Company, near Youssef Bin Tashfin Mosque
Property Type:
Two-story villa with annex
Land Area: 195 square meters
Total Covered Area: 380 square meters
Villa Details:
Ground Floor:
Men's Reception Hall with Bathroom
Women's Reception Hall
Living Room
Kitchen
Bathroom
Second Floor:
Living Room
Master Bedroom Suite with Private Bathroom
Two Bedrooms
Bathroom
Annex:
Living Room
Bedroom
Bathroom
Kitchen
Additional Features:
New 2025 Luxurious Finishing
Mugen Doors and Italian Aluminum Windows
Fully Walled
Close to Public Services, Mosque, School
12-meter-Wide Paved Street
Garage for One Car
Private Water Well
Barbecue Area
Commission: 1% of the Property Value 
For inquiries or to visit the headquarters of Al Manazel Investors Services Real Estate Marketing Company on Al Siraj Road near Al Baghdadi Street, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-with-furniture-and-generator-tripoli-al-sarraj-d7b1f0ec,,Tripoli,Al Serraj,4,6,690 sqm,Villa,28.625485,79.821091,"Manazel Luxury Real Estate offers you a fully furnished, fully equipped villa for sale in a prime location.
Property No.: 3041
Location: Tripoli - Al-Sarraj, within the master plan, near the refrigerators bridge.
Land area: 690 square meters.
Total covered area: 1,000 square meters.
Villa details:
Ground floor:
Men's reception hall with bathroom.
Closed kitchen open to the swimming pool.
Living room.
Ladies' lounge.
Second floor:
4 bedrooms with dressing room.
Lounge, kitchen, and laundry room.
Living room.
Service kitchen.
Third floor:
100 square meter roofed lounge.
Fully equipped gym.
Living room.
Additional features:
45 KVA generator.
Luxury non-commercial finishing.
Furniture imported from Dubai.
Surveillance cameras.
Barbecue area.
Smart home remote control system for lighting and air conditioning.
Garage for up to 6 cars.
State sewerage network.
Commission: 1% Of the sale value.
For inquiries or more information, please contact Al Manazel Luxury Real Estate Company via phone or WhatsApp.",1,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-luxury-with-modern-design-tripoli-ain-zara-d001afdc,"1,200,000 LYD",Tripoli,Ain Zara,4,6,300 sqm,Villa,28.625485,79.821091,"Arzaq Real Estate Marketing Company presents a special offer for owning a luxurious villa with a modern design and high-end finishes in a quiet and prime location.
Villa No. 1
Location: Ain Zara - Memorial, near Happy Land Park
Villa Specifications:
Land Area: 300 square meters
Total Covered Area: 420 square meters
Enclosed and paved partition, within a modern villa complex
Villa Details:
First Floor:
Men's Reception Hall with Bathroom
Women's Hall
Kitchen
Two Master Bedrooms with Private Bathroom
Additional Bedroom
Master Bathroom
Service Skylight
Second Floor:
Master Bedroom Suite with Private Bathroom
Kitchen
Living Room
Bedroom
Master Bathroom
Spacious Outdoor Terrace
Finishings and Features:
Indian Laser Flooring measuring 1.6 x 0.8 meters
Flat Gypsum
Recessed Sanitary Fittings
Double-Glazed Aluminum Windows
Glass Railing
Italian Electrical Grid
Camera System Surveillance
Private water well
Fountain
Documents: Sacred property
Price: 1,200,000 Libyan dinars
For inquiries or more information, please contact Arzaq Real Estate Marketing via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-3-floors-benghazi-tablino-5c769446,,Benghazi,Tabalino,7,7,500 sqm,Villa,28.625485,79.821091,"Mohamed Najm Real Estate Marketing Group presents - A luxurious villa with 2025 finishing
Offer No. 1357
Location: Jabal Lebanon neighborhood - opposite Al-Ahly Club
Land area: 500 square meters
Roof area: 330 square meters
Number of floors: 3
Second floor entrance: Private side
Floor details:
First floor:
Master bedroom with bathroom
Two bedrooms with bathroom
Kitchen
Living room
Ladies' salon with bathroom
Saloon with bathroom
Men's salon with bathroom
Second floor:
Same specifications as the first floor
In addition to two verandas
Third floor:
Service annex
Room
Kitchen
Bathroom
Procedures:
Green property certificate - State plan
For inquiries or more information, please contact Mohamed Najm Real Estate Marketing Group.",0,0,Owner,N/A,N/A
